Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_age,Host,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Microbial_fraction,Organism,Platform,ReleaseDate,replicate,create_date,version,Sample_index,Sample Name,SRA Study
SRR11733897,AMPLICON,502,12202114,PRJNA631001,SAMN14851250,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7872331,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292609,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_22_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,264,sample_22_2,SRP260653
SRR11733898,AMPLICON,502,13398882,PRJNA631001,SAMN14851249,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8538936,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292608,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_21_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,263,sample_21_2_IgA_neg,SRP260653
SRR11733899,AMPLICON,502,11493792,PRJNA631001,SAMN14851248,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7014089,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292607,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_21_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,262,sample_21_2_IgA_pos,SRP260653
SRR11733900,AMPLICON,502,14605188,PRJNA631001,SAMN14851247,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9257633,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292606,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_21_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,261,sample_21_2,SRP260653
SRR11733901,AMPLICON,502,12215166,PRJNA631001,SAMN14851013,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7554468,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292605,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_9_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,27,sample_9_1_IgA_neg,SRP260653
SRR11733902,AMPLICON,502,11675014,PRJNA631001,SAMN14851246,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7364292,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292604,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_20_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,260,sample_20_2_IgA_neg,SRP260653
SRR11733903,AMPLICON,502,11398412,PRJNA631001,SAMN14851245,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7077647,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292603,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_20_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,259,sample_20_2_IgA_pos,SRP260653
SRR11733904,AMPLICON,502,10960668,PRJNA631001,SAMN14851244,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7135646,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292602,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_20_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,258,sample_20_2,SRP260653
SRR11733905,AMPLICON,502,12903408,PRJNA631001,SAMN14851243,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7981384,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292601,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_19_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,257,sample_19_2_IgA_neg,SRP260653
SRR11733906,AMPLICON,502,3089308,PRJNA631001,SAMN14851242,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1941344,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292600,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_19_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,256,sample_19_2_IgA_pos,SRP260653
SRR11733907,AMPLICON,502,9383384,PRJNA631001,SAMN14851241,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5927836,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292599,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_19_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,255,sample_19_2,SRP260653
SRR11733908,AMPLICON,502,5847798,PRJNA631001,SAMN14851240,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3745071,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292598,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_18_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,254,sample_18_2_IgA_neg,SRP260653
SRR11733909,AMPLICON,502,11042996,PRJNA631001,SAMN14851239,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6587429,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292597,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_18_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,253,sample_18_2_IgA_pos,SRP260653
SRR11733910,AMPLICON,502,12438054,PRJNA631001,SAMN14851238,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7927339,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292596,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_18_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,252,sample_18_2,SRP260653
SRR11733911,AMPLICON,502,12019888,PRJNA631001,SAMN14851237,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7666728,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292595,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_17_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:28:00Z,1,251,sample_17_2_IgA_neg,SRP260653
SRR11733912,AMPLICON,502,15547944,PRJNA631001,SAMN14851012,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9296883,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292594,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_9_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,26,sample_9_1_IgA_pos,SRP260653
SRR11733913,AMPLICON,502,11096208,PRJNA631001,SAMN14851236,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6904671,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292593,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_17_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,250,sample_17_2_IgA_pos,SRP260653
SRR11733914,AMPLICON,502,14166440,PRJNA631001,SAMN14851235,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9172557,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292592,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_17_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,249,sample_17_2,SRP260653
SRR11733915,AMPLICON,502,16516804,PRJNA631001,SAMN14851234,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10340176,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292591,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_16_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:28:00Z,1,248,sample_16_2_IgA_neg,SRP260653
SRR11733916,AMPLICON,502,14620248,PRJNA631001,SAMN14851233,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9041037,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292590,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_16_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,247,sample_16_2_IgA_pos,SRP260653
SRR11733917,AMPLICON,502,8591730,PRJNA631001,SAMN14851087,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5343692,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292589,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_34_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,101,sample_34_1_IgA_pos,SRP260653
SRR11733918,AMPLICON,502,8675062,PRJNA631001,SAMN14850997,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5519814,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292588,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_4_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,11,sample_4_1_IgA_pos,SRP260653
SRR11733919,AMPLICON,502,11283956,PRJNA631001,SAMN14850988,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6839918,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292587,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_1_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,2,sample_1_1_IgA_pos,SRP260653
SRR11733920,AMPLICON,502,17734656,PRJNA631001,SAMN14850987,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11049939,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292586,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_1_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:28:00Z,1,1,sample_1_1,SRP260653
SRR11733921,AMPLICON,502,18007744,PRJNA631001,SAMN14851232,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",11372121,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292585,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_16_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,246,sample_16_2,SRP260653
SRR11733922,AMPLICON,502,13280912,PRJNA631001,SAMN14851231,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8485418,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292584,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_15_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:28:00Z,1,245,sample_15_2_IgA_neg,SRP260653
SRR11733923,AMPLICON,502,13710122,PRJNA631001,SAMN14851230,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8727154,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292583,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_15_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,244,sample_15_2_IgA_pos,SRP260653
SRR11733924,AMPLICON,502,14714624,PRJNA631001,SAMN14851229,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9608368,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292582,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_15_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,243,sample_15_2,SRP260653
SRR11733925,AMPLICON,502,11988764,PRJNA631001,SAMN14851228,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7581518,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292581,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_14_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,242,sample_14_2_IgA_neg,SRP260653
SRR11733926,AMPLICON,502,11449114,PRJNA631001,SAMN14851227,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7077022,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292580,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_14_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,241,sample_14_2_IgA_pos,SRP260653
SRR11733927,AMPLICON,502,13545968,PRJNA631001,SAMN14851011,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8421459,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292579,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_9_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:27:00Z,1,25,sample_9_1,SRP260653
SRR11733928,AMPLICON,502,9746832,PRJNA631001,SAMN14851226,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6182724,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292578,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_14_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,240,sample_14_2,SRP260653
SRR11733929,AMPLICON,502,12535442,PRJNA631001,SAMN14851225,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8087359,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292577,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_13_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,239,sample_13_2_IgA_neg,SRP260653
SRR11733930,AMPLICON,502,12165970,PRJNA631001,SAMN14851224,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7252300,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292576,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_13_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,238,sample_13_2_IgA_pos,SRP260653
SRR11733931,AMPLICON,502,12319582,PRJNA631001,SAMN14851223,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7707018,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292575,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_13_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,237,sample_13_2,SRP260653
SRR11733932,AMPLICON,502,13261334,PRJNA631001,SAMN14851222,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8377612,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292574,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_12_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,236,sample_12_2_IgA_neg,SRP260653
SRR11733933,AMPLICON,502,14941026,PRJNA631001,SAMN14851221,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9192264,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292573,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_12_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:28:00Z,1,235,sample_12_2_IgA_pos,SRP260653
SRR11733934,AMPLICON,502,13390850,PRJNA631001,SAMN14851220,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8537521,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292572,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_12_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:28:00Z,1,234,sample_12_2,SRP260653
SRR11733935,AMPLICON,502,11439074,PRJNA631001,SAMN14851219,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7222904,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292571,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_11_2_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,233,sample_11_2_IgA_neg,SRP260653
SRR11733936,AMPLICON,502,13992748,PRJNA631001,SAMN14851218,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8628336,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292570,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_11_2_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,232,sample_11_2_IgA_pos,SRP260653
SRR11733937,AMPLICON,502,20474070,PRJNA631001,SAMN14851217,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",12890928,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292569,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_11_2,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 2,2020-05-08T10:27:00Z,1,231,sample_11_2,SRP260653
